Size,Seconds
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000012
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000011
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000004
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000004
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000010
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000004
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000004
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000009
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000005
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000008
1000000,0.000002
1000000,0.000002
1000000,0.000008
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000011
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000004
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000006
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000006
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000007
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000002
1000000,0.000002
1000000,0.000003
1000000,0.000003
1000000,0.000003
1000000,0.000003
