0	 5.2734742
80	 5.4763002
160	 5.2734742
240	 5.2734742
320	 5.2734742
400	 5.2734742
480	 5.4763002
560	 5.4763002
640	 5.2734742
720	 5.2734742
800	 5.2734742
880	 5.2734742
960	 5.2734742
1040	 5.2734742
1120	 5.2734742
1200	 5.4763002
1280	 5.2734742
1360	 5.2734742
1440	 5.2734742
1520	 5.2734742
1600	 5.2734742
1680	 5.2734742
1760	 5.2734742
1840	 5.2734742
1920	 5.4763002
2000	 5.4763002
2080	 5.2734742
2160	 5.4763002
2240	 5.2734742
2320	 5.2734742
2400	 5.0706481
2480	 5.2734742
2560	 5.2734742
2640	 5.4763002
2720	 5.2734742
2800	 5.2734742
2880	 5.2734742
2960	 5.2734742
3040	 5.2734742
3120	 5.2734742
3200	 5.2734742
3280	 5.0706481
3360	 5.2734742
3440	 5.4763002
3520	 5.2734742
3600	 5.2734742
3680	 5.2734742
3760	 5.2734742
3840	 5.4763002
3920	 5.4763002
4000	 5.4763002
4080	 5.4763002
4160	 5.0706481
4240	 5.2734742
4320	 5.2734742
4400	 5.2734742
4480	 5.4763002
4560	 5.2734742
4640	 5.2734742
4720	 5.4763002
4800	 5.0706481
4880	 5.2734742
4960	 5.2734742
5040	 5.2734742
5120	 5.2734742
5200	 5.2734742
5280	 5.2734742
5360	 5.4763002
5440	 5.2734742
5520	 5.2734742
5600	 5.2734742
5680	 5.2734742
5760	 5.2734742
5840	 5.2734742
5920	 5.2734742
6000	 5.4763002
6080	 5.2734742
6160	 5.2734742
6240	 5.2734742
6320	 5.2734742
6400	 5.2734742
6480	 5.2734742
6560	 5.2734742
6640	 5.2734742
6720	 5.2734742
6800	 5.2734742
6880	 5.2734742
6960	 5.2734742
7040	 5.2734742
7120	 5.2734742
7200	 5.2734742
7280	 5.4763002
7360	 5.2734742
7440	 5.2734742
7520	 5.4763002
7600	 5.2734742
7680	 5.2734742
7760	 5.2734742
7840	 5.2734742
7920	 5.4763002
8000	 5.2734742
8080	 5.2734742
8160	-0.6084777
8240	 4.8678222
8320	 5.2734742
8400	 5.2734742
8480	 5.2734742
8560	 5.2734742
8640	 5.4763002
8720	 5.2734742
8800	 5.2734742
8880	 5.2734742
8960	 5.2734742
9040	 5.2734742
9120	 5.2734742
9200	 5.2734742
9280	 5.2734742
9360	 5.2734742
9440	 5.4763002
9520	 5.2734742
9600	 5.2734742
9680	 5.4763002
9760	 5.2734742
9840	 5.2734742
9920	 5.2734742
10000	 5.2734742
10080	 4.8678222
10160	 5.2734742
10240	 5.2734742
10320	 5.6791259
10400	 5.0706481
10480	 5.2734742
10560	 5.2734742
10640	 5.2734742
10720	 5.4763002
10800	 5.2734742
10880	 5.2734742
10960	 5.0706481
11040	 5.4763002
11120	 5.2734742
11200	 5.2734742
11280	 5.2734742
11360	 5.4763002
11440	 5.2734742
11520	 5.2734742
11600	 5.2734742
11680	 5.2734742
11760	 5.2734742
11840	 5.2734742
11920	 5.2734742
12000	 5.2734742
12080	 5.2734742
12160	 5.2734742
12240	 5.4763002
12320	 5.2734742
12400	 5.2734742
12480	 5.2734742
12560	 5.2734742
12640	 5.2734742
12720	 5.2734742
12800	 5.2734742
12880	 5.4763002
12960	 5.2734742
13040	 5.2734742
13120	 5.2734742
13200	 5.2734742
13280	 5.4763002
13360	 5.2734742
13440	 5.2734742
13520	 5.2734742
13600	 5.2734742
13680	 5.2734742
13760	 5.2734742
13840	 5.2734742
13920	 5.2734742
14000	 5.2734742
14080	 5.2734742
14160	 5.2734742
14240	 5.2734742
14320	 5.2734742
14400	 5.2734742
14480	 5.2734742
14560	 5.2734742
14640	 5.2734742
14720	 5.2734742
14800	 5.4763002
14880	 5.2734742
14960	 5.2734742
15040	 5.2734742
15120	 5.2734742
15200	 5.2734742
15280	 5.2734742
15360	 5.2734742
15440	 5.4763002
15520	 5.2734742
15600	 5.2734742
15680	 5.4763002
15760	 5.2734742
15840	 5.2734742
15920	 5.2734742
16000	 5.2734742
16080	 5.2734742
16160	 5.2734742
16240	 5.2734742
16320	 5.2734742
16400	 5.2734742
16480	 5.2734742
16560	 5.2734742
16640	 5.2734742
16720	 5.2734742
16800	 5.2734742
16880	 5.2734742
16960	 5.2734742
17040	 5.2734742
17120	 5.2734742
17200	 5.2734742
17280	 5.2734742
17360	 5.4763002
17440	 5.2734742
17520	 5.2734742
17600	 5.2734742
17680	 5.2734742
17760	 5.2734742
17840	 5.2734742
17920	 5.2734742
18000	 5.2734742
18080	 5.2734742
18160	 5.2734742
18240	 5.4763002
18320	 5.2734742
18400	 5.2734742
18480	 5.2734742
18560	 5.2734742
18640	 5.4763002
18720	 5.2734742
18800	 5.2734742
18880	 5.4763002
18960	 5.2734742
19040	 5.2734742
19120	 5.2734742
19200	 5.2734742
19280	 5.2734742
19360	 5.2734742
19440	 5.2734742
19520	 5.4763002
19600	 5.2734742
19680	 5.2734742
19760	 5.2734742
19840	 5.2734742
19920	 5.2734742
20000	 5.2734742
20080	 5.2734742
20160	 5.4763002
20240	 5.2734742
20320	 5.2734742
20400	 5.2734742
20480	 5.2734742
20560	 5.2734742
20640	 5.2734742
20720	 5.2734742
20800	 5.4763002
20880	 5.2734742
20960	 5.2734742
21040	 5.2734742
21120	 5.2734742
21200	 5.2734742
21280	 5.2734742
21360	 5.2734742
21440	 5.2734742
21520	 5.2734742
21600	 5.2734742
21680	 5.2734742
21760	 5.2734742
21840	 5.2734742
21920	 5.2734742
